tweet_id,text,location_mentions
ID_1113175063602266118,A Kansas woman bought all the shoes remaining from a Payless store that was closing to donate to Nebraska flood victims. The woman is a great negotiator. She really did pay less.,"[{'text': 'Kansas', 'type': 'State', 'start_offset': 2, 'end_offset': 8}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 97, 'end_offset': 105}]"
ID_1110743198291378176,"@Aemisegger1 @AOC Yep, here in Nebraska we get land hurricanes and $1.4 billion in damage like clockwork. Nothing about this is remotely usual.”","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 31, 'end_offset': 39}]"
ID_1110746118437158912,"#NebraskaStrong All proceeds (100%) go to Nebraska Farm Bureau Relief Fund which was created to aid Nebraska farmers, ranchers, and rural communities suffering from the natural disasters that have impacted Nebraska. #Nebraskaflood #NebraskaFlood2019 #GBR","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 42, 'end_offset': 50}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 100, 'end_offset': 108}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 206, 'end_offset': 214}]"
ID_1110566826705063937,We do some great things for kids with disabilities in the State of Nebraska and across the country. Please help us out @DebFischerNE @BenSasse @JeffFortenberry @RepAdrianSmith @RepDonBacon We could certainly use the additional support from Washington! Thanks in advance!,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 67, 'end_offset': 75}, {'text': 'Washington', 'type': 'State', 'start_offset': 240, 'end_offset': 250}]"
ID_1111381900369616896,"Today, USDA approved some very important relief efforts for those affected by the flooding in Nebraska.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 94, 'end_offset': 102}]"
ID_1112040868268130305,Twin Cities group collecting donations to help farmers in Nebraska flood zone  via @mprnews,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 58, 'end_offset': 66}]"
ID_1111729531394682882,"This week, a few of our team members volunteered in #Omaha, Nebraska at the @salarmyomaha, helping to provide flood relief through their Disaster Resource Center. We’re always proud of our team members, but today, we’re a little more proud. ♥️","[{'text': 'Omaha', 'type': 'City/town', 'start_offset': 53, 'end_offset': 58}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 60, 'end_offset': 68}]"
ID_1111742103023947778,RT @SoutheastFFAOH: To help the victims of the Nebraska flooding our chapter donated $500 of agricultural supplies.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 47, 'end_offset': 55}]"
ID_1110595896801148928,Thanks to @GovRicketts for his leadership. We are working with @NeDeptAg and local USDA offices to help producers and ranchers with disaster experiences to deal with both immediate concerns and prepare for issues down the line. #NebraskaStrong,[]
ID_1111284265327751168,"damaged buildings should be rebuilt in Imperial, Nebraska.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 49, 'end_offset': 57}]"
ID_1111606496310317056,NEF grants provide immediate financial assistance for American Legion & Sons of The American Legion members who have been affected by the natural disaster. Legion posts also qualify.  #NebraskaFlood #IowaFlood #MidwestFloods,[]
ID_1111294078245847043,My home state of Nebraska has suffered the worst flooding in it’s history! Please help support flood victims by donating to the American Red Cross #NebraskaStrong Drive for Flood Relief. Call 844-278-8555 today. Please RT to spread the word! Thank you!,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 17, 'end_offset': 25}]"
ID_1112860365958729729,RT @NTVNEWS: More high-flying help is on the way for cattle stranded by flood waters.,[]
ID_1111323920110628865,"More than 340 @USNationalGuard members are responding to flooding affecting thousands throughout Nebraska, Missouri, Iowa & other Midwest states.  #readiness","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 97, 'end_offset': 105}, {'text': 'Missouri', 'type': 'State', 'start_offset': 107, 'end_offset': 115}, {'text': 'Iowa', 'type': 'State', 'start_offset': 117, 'end_offset': 121}]"
ID_1113223033131548674,"Appreciated the opportunity to visit w/ @JeffFortenberry today about the Universitys flood relief efforts, workforce development/talent retention in Nebraska, & outstanding ag programs at @UNLincoln @UNL_IANR. Thx Congressman for meeting w/ @hankbounds, @TimClareNU & NU regents.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 149, 'end_offset': 157}]"
ID_1113045915995176961,"Ralco Agriculture, out of Marshall, Minnesota is donating over $15,000 to aid the flood relief efforts in Nebraska.","[{'text': 'Minnesota', 'type': 'State', 'start_offset': 36, 'end_offset': 45}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 106, 'end_offset': 114}]"
ID_1112416761729765378,Johner also announced that 45 Nebraska counties have been approved to begin accepting applications for the Emergency Conservation Program (ECP) to address damages from recent flooding. ”,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 30, 'end_offset': 38}]"
ID_1110398134952185857,#NebraskaFlood Rescuing pets in #Nebraska❤️ @reddogsusie @leighjalland @Indigo_Pho13 @msmorgan1968 @EMluvsPibbles @samjarvis49 @Jr3597 @ChaliceGarden @BCWildfireToday @Barbi_Twins @goode_hurt @TaggartRehnn @BadProductionz @MY_BORDERCOLLIE @indigosky42 @Kiwi_CGFX,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 33, 'end_offset': 41}]"
ID_1113159050282373120,"Calling all alumni in: Hawaii, Alaska, Utah, Idaho, Wyoming, Nebraska, Iowa, North Dakota, Mississippi, Maine, Vermont and Delaware! Donate and help us turn all 50 states in orange!  #BGSUOneDay","[{'text': 'Hawaii', 'type': 'State', 'start_offset': 23, 'end_offset': 29}, {'text': 'Alaska', 'type': 'State', 'start_offset': 31, 'end_offset': 37}, {'text': 'Utah', 'type': 'State', 'start_offset': 39, 'end_offset': 43}, {'text': 'Idaho', 'type': 'State', 'start_offset': 45, 'end_offset': 50}, {'text': 'Wyoming', 'type': 'State', 'start_offset': 52, 'end_offset': 59}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 61, 'end_offset': 69}, {'text': 'Iowa', 'type': 'State', 'start_offset': 71, 'end_offset': 75}, {'text': 'North Dakota', 'type': 'State', 'start_offset': 77, 'end_offset': 89}, {'text': 'Mississippi', 'type': 'State', 'start_offset': 91, 'end_offset': 102}, {'text': 'Maine', 'type': 'State', 'start_offset': 104, 'end_offset': 109}, {'text': 'Vermont', 'type': 'State', 'start_offset': 111, 'end_offset': 118}, {'text': 'Delaware', 'type': 'State', 'start_offset': 123, 'end_offset': 131}]"
ID_1111017592314101760,@HuffPost Just stop Ὥ1 the idiocy! Nebraska needs flipping help! Flint needs help! Puerto Rico needs help! Stop entertaining this rubbish by giving it a platform.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 35, 'end_offset': 43}, {'text': 'Puerto Rico', 'type': 'Island', 'start_offset': 83, 'end_offset': 94}]"
ID_1110919893027905537,"10 am CDT: A TEST tornado WATCH has been issued for Iowa and Nebraska as part of the annual tornado drill. A watch means, Be Prepared. #NEwx #IAwx","[{'text': 'Iowa', 'type': 'State', 'start_offset': 52, 'end_offset': 56}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 61, 'end_offset': 69}]"
ID_1111821681843204099,Nebraska Flood Relief Trip (For Agriculture),"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 0, 'end_offset': 8}]"
ID_1111331485582348288,"Wow: U.S. govt warns theres a spring flood risk for two-thirds of the Lower 48 In Nebraska and Iowa theres a brown sea where there should be homes, roads, gas stations, and open country. Historic floods have deluged   via @Mashable #Technology #Tech","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 82, 'end_offset': 90}, {'text': 'Iowa', 'type': 'State', 'start_offset': 95, 'end_offset': 99}]"
ID_1110890403023208449,Farm Rescue donates hay for cattlemen affected by Nebraska floods,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 50, 'end_offset': 58}]"
ID_1110391461550403585,Support Nebraska Flood Relief with our Nebraska Strong Shirts | $15.00 of each shirt purchased will go to The American Red Cross. Price includes shipping.  via @NElovesPS,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 8, 'end_offset': 16}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 39, 'end_offset': 47}]"
ID_1111689287857332224,"OMAHA! Thank you for coming out last night. Just by showing up, you became a big part of our efforts to help the victims of the flooding here in the Midwest. Special thanks to @LiveNation & @drinkbai. Stay strong Nebraska, WE LOVE YOU. Learn more:","[{'text': 'OMAHA', 'type': 'City/town', 'start_offset': 0, 'end_offset': 5}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 213, 'end_offset': 221}]"
ID_1110304704049741825,Heads up need supplies for Nebraska Flood victims,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 27, 'end_offset': 35}]"
ID_1111386851401596929,Nebraska Tax Commissioner Grants Specific Relief for Adversely Impacted Nebraskans,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 0, 'end_offset': 8}]"
ID_1112112002338422789,"@_ashmuell Interesting question, @ashmuell! @NationalVOAD is new to me, but I see Nebraska has an active chapter: . Does anyone on #agtwitter know if theres an existing group--specifically for #agriculture--that coordinates NGOs & volunteers during ag #disasters?","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 82, 'end_offset': 90}]"
ID_1110613083699990528,"Help us raise money for the Lakeview FFA Chapter in Columbus, Nebraska by purchasing an FFA Healing the Heartland shirt through our Custom Ink fundraiser. If you dont know how to help this is a great option!! Shirts ship straight to your house or to SHHS","[{'text': 'Columbus', 'type': 'City/town', 'start_offset': 52, 'end_offset': 60}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 62, 'end_offset': 70}]"
ID_1113125853087461376,"Please include: DECLARATION OF A STATE OF EMERGENCY For the Pine Ridge Indian Reservation, South Dakota, due to severe winter weather, severe flooding, and blizzard conditions. @HouseDemocrats @SenateDems","[{'text': 'South Dakota', 'type': 'State', 'start_offset': 91, 'end_offset': 103}]"
ID_1111721287099904000,Think you have the best chili? Test your talents on May 25th in Scottsbluff! All proceeds from the Chili Cook-off will go towards the Nebraska Cattlemen Disaster Relief Fund.,"[{'text': 'Scottsbluff', 'type': 'City/town', 'start_offset': 64, 'end_offset': 75}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 134, 'end_offset': 142}]"
ID_1111836831270592513,"Pine Ridge Reservation in Nebraska is in a DESPERATE situation, water is running out, snow is on the ground again and creating an additionally precarious situation for them. If anyone knows of someone able to truck water in via tanker or other please respond!","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 26, 'end_offset': 34}]"
ID_1112015991716937728,Trucks with hay and feed leaving North Dakota headed for Nebraska to help those affected by the flooding.,"[{'text': 'North Dakota', 'type': 'State', 'start_offset': 33, 'end_offset': 45}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 57, 'end_offset': 65}]"
ID_1110671910117900288,RT @7dayjob: Nebraska flooding: a major Air Force base was damaged  #news #viral #president #report,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 13, 'end_offset': 21}]"
ID_1112867259826016256,@HuskerFBNation A donation of even $1 from all 50 States helps us fight cancer together by getting us an additional $1000 when we complete it!  We still need Nebraska. Tag anyone you know that lives there and will help us in beat cancer together!,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 158, 'end_offset': 166}]"
ID_1110533897073422336,"We are proud to team up with the John Deere dealers across Nebraska to contribute $60,000 towards flood disaster relief. This donation will assist a variety of organizations that focus on farmers, ranchers and rural communities. #NebraskaStrong #JohnDeere #LandMarkDifference","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 59, 'end_offset': 67}]"
ID_1111755674856378368,"So we just finished our story at 6 and a guy came up and donated $50 to Nebraska flood relief which may not sound like a lot of money, but I was told he lives on a very limited fixed income. The goodwill of people is amazing.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 72, 'end_offset': 80}]"
ID_1110406684936192000,"RT @theredqueen81: Worst flooding in history of Nebraska, damage surpasses 1.3 billion","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 48, 'end_offset': 56}]"
ID_1110372936395849728,RT @JonReynolds6: Iowa farmers send relief and love to aid Nebraska flood victims,"[{'text': 'Iowa', 'type': 'State', 'start_offset': 18, 'end_offset': 22}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 59, 'end_offset': 67}]"
ID_1110603592426237953,Watch how our team is responding to the destruction caused by flooding in Nebraska. You can #volunteer to help hurting homeowners with love and compassion.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 74, 'end_offset': 82}]"
ID_1110241439596904448,The Nebraska flooding has caused a reported $1 billion in damage to the states agricultural economy,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 4, 'end_offset': 12}]"
ID_1111298925632331776,Edina Grange Hall collecting donations for Nebraska flood victims this Saturday,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 43, 'end_offset': 51}]"
ID_1111805444920623104,"The Nebraska Dept. of Ag has set up 8 hay/equipment drop centers. NU has four of those: Panhandle Research Center, Haskell Ag Lab, NE College of Technical Ag, and the Eastern NE Research Center. Help coming from all over.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 4, 'end_offset': 12}, {'text': 'Eastern NE Research Center', 'type': 'Human-made Point-of-Interest', 'start_offset': 167, 'end_offset': 193}]"
ID_1112764881269415936,RT @AWAKEALERT: Expect Food shortage due to floods in USA 15 Bridges washed away in Nebraska,"[{'text': 'USA', 'type': 'Country', 'start_offset': 54, 'end_offset': 57}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 84, 'end_offset': 92}]"
ID_1113288651469930496,"Your friends have hoarded relief supplies so so they could sell them instead of distribute them corrupt island government doesnt deserve our tax dollars Until an audit is done to find out where the money was spent,it sure didnt go for repairs",[]
ID_1110306277488553984,"Staff donation drive for an elementary school in Nebraska. Students are in need of clothing and blankets since theyve almost all been displaced from their homes. So bring any gently used hats, gloves, socks, sweatshirts, coats, and blankets. We will take anything! @OutleyE","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 49, 'end_offset': 57}]"
ID_1110285978478891010,Wood River community says they see a tremendous difference one week after flooding. Well hear from the President of the Volunteer Fire Department tonight on Good Evening Nebraska. Thats at 6:30pm!,"[{'text': 'Wood River', 'type': 'Natural Point-of-Interest', 'start_offset': 0, 'end_offset': 10}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 170, 'end_offset': 178}]"
ID_1112766021406998533,"The Nebraska Department of Education’s emergency preparation and response goal is to provide Nebraska schools, districts, and ESUs with direct and easy access to pertinent emergency preparedness and response information and resources. To learn more:","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 4, 'end_offset': 12}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 93, 'end_offset': 101}]"
ID_1110999992460673024,"Sorry to have gone Twitter silent the last few days. Thank you for helping us raise $159,234 and counting for Nebraska flood relief. A big thanks to @lincolnrunning and @FNBOmaha. Run. Connect. Give Back. Its what we do. #NebraskaStrongRun","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 110, 'end_offset': 118}]"
ID_1111369536375263235,"Wow. The struggle continues for Nebraska ranchers. Remember to head to  for more direction on donations OR mail/make checks to Nebraska Cattlemen Disaster Relief Fund 4611 Cattle Drive Lincoln, NE 68521","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 32, 'end_offset': 40}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 127, 'end_offset': 135}, {'text': 'Cattle Drive Lincoln', 'type': 'Road/street', 'start_offset': 172, 'end_offset': 192}]"
ID_1110645634187644934,RT @RecordingAcad: .@jtimberlake supported the #NebraskaStrong efforts during a recent concert at @CHICenterOmaha.,[]
ID_1111027611193483270,Mission Accomplished - Hay donated by Claremore rancher Robert Bell received by Nebraska rancher Dean Volk. Mr. Volk had been treating some sick cattle for a week and was in desperate need of hay following massive flooding. @KTULNews,"[{'text': 'Claremore', 'type': 'City/town', 'start_offset': 38, 'end_offset': 47}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 80, 'end_offset': 88}]"
ID_1110564396068159488,"Coldiron has been working on collecting supplies to assist with Nebraskas livestock needs, staging a donation site at Bomgaars and organizing a Facebook fundraiser in hopes of","[{'text': 'Nebraskas', 'type': 'State', 'start_offset': 64, 'end_offset': 73}, {'text': 'Bomgaars', 'type': 'Human-made Point-of-Interest', 'start_offset': 118, 'end_offset': 126}]"
ID_1110322800605065216,"Pretty wild that the USAF has had ~10% of their F-22s and HQ, USSTRATCOM destroyed by weather within the last six months.",[]
ID_1110624443561332736,"Grassley: Iowa, Nebraska flooding victims eligible for aid under Senate bill. @ceboudreau reports:  | Photo: AP","[{'text': 'Iowa', 'type': 'State', 'start_offset': 10, 'end_offset': 14}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 16, 'end_offset': 24}]"
ID_1110745751448100864,If anyone wants to help out livestock and people in Nebraska from flooding and freezing temperatures lmk because my parents are driving food for livestock out there next week!,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 52, 'end_offset': 60}]"
ID_1112015793171169280,@EthanJEarlywine @dustybayne @BoomsdayDevice @justinrlillie13 Cyclone basketball: Propping up basketball in the State of Nebraska since 2010 with our damaged goods. Cheers friends! Treat em well.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 121, 'end_offset': 129}]"
ID_1111693464914276352,"Air Force pleading for $$billions in addl funding to repair 2 bases damaged by natl disasters. Tyndall AF Base outside of Panama City FL was ravaged Hurricane Michael. Offutt Air Base outside of Omaha, Nebraska was badly flooded earlier this month.","[{'text': 'Panama City', 'type': 'City/town', 'start_offset': 122, 'end_offset': 133}, {'text': 'FL', 'type': 'State', 'start_offset': 134, 'end_offset': 136}, {'text': 'Omaha', 'type': 'City/town', 'start_offset': 195, 'end_offset': 200}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 202, 'end_offset': 210}]"
ID_1112853707979358210,@realDonaldTrump I am disgusted that these are the tactics that we have resorted to. Of course we should immediately release disaster relief funds for Nebraska but I fear it will be held hostage until the point is made that ALL human lives are equal or none are. Welcome to America 2019.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 151, 'end_offset': 159}, {'text': 'America', 'type': 'Continent', 'start_offset': 274, 'end_offset': 281}]"
ID_1111448091129868288,"#Incredible, its been almost two weeks since the #nebraskaiowafloods, yet look how much water is left. Properties still caught in the middle. #myview on approach today. #devastating #flooding #stunningimages #Nebraska #iowa","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 209, 'end_offset': 217}, {'text': 'iowa', 'type': 'State', 'start_offset': 219, 'end_offset': 223}]"
ID_1113178350254735360,"Kansas woman bought out Payless store to send shoes to flood victims in Nebraska! At the retail price, the shoes equal out to more than $6,000. #kansasproud","[{'text': 'Kansas', 'type': 'State', 'start_offset': 0, 'end_offset': 6}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 72, 'end_offset': 80}]"
ID_1113208128445865984,"RT @JLD38e88: Great job. Kansas Woman Buys Out Entire Payless Store for $100, Sends Shoes to Nebraska Flood Victims","[{'text': 'Kansas', 'type': 'State', 'start_offset': 25, 'end_offset': 31}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 93, 'end_offset': 101}]"
ID_1111780667489161216,"Shes squating like a #PreRunner thats ok she is motivated to help our friends in #Nebraska . We are in #Vegas #LasVegas . Be at @themintlv 8 to 11 collecting bottled water, Dog/Cat Food &","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 82, 'end_offset': 90}, {'text': 'Vegas', 'type': 'City/town', 'start_offset': 104, 'end_offset': 109}, {'text': 'LasVegas', 'type': 'City/town', 'start_offset': 111, 'end_offset': 119}]"
ID_1110855131740946432,"Good morning! Nebraska & Iowa will be conducting their tornado drills today. Here’s a timeline of what to expect: - Test Tornado Watch @ 10:00 AM CDT (NWR & EAS) - Test Tornado Warning @ 10:15 AM CDT (NWR, EAS, Tornado sirens). NOTE: The EASyPLUS stream will carry each alert.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 14, 'end_offset': 22}, {'text': 'Iowa', 'type': 'State', 'start_offset': 25, 'end_offset': 29}]"
ID_1110270262287745026,Soldiers with the @NENationalGuard used helicopters to extract and relocate people and pets stranded or isolated due to historic flooding from their homes and farms as well as from along #roads and #bridges. Photos by Nebraska National Guard Spc. Lisa Crawford. @aashtospeaks,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 218, 'end_offset': 226}]"
ID_1110700920390725633,"NEBRASKA FLOODS UpdateUpdateUpdate Nebraska disaster relief trip is on for Sunday 3/31 - 4/7. I believe we will be serving in Omaha at a feeding unit. We will be cooking for the displaced residents and volunteers of all types,","[{'text': 'NEBRASKA', 'type': 'State', 'start_offset': 0, 'end_offset': 8}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 35, 'end_offset': 43}, {'text': 'Omaha', 'type': 'City/town', 'start_offset': 126, 'end_offset': 131}]"
ID_1110884315972292609,"Dont forget, TODAY is the annual tornado drill day for Iowa and Nebraska. Its a great time to think about how you will receive a warning and practice your severe weather safety plan. A TEST watch will be issued at 10 am CDT A TEST warning will be issued at 1015 am CDT.","[{'text': 'Iowa', 'type': 'State', 'start_offset': 55, 'end_offset': 59}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 64, 'end_offset': 72}]"
ID_1112897440124977153,To every Nebraskan thats been affected by the flooding: were with you. Help support those impacted by purchasing the shirt we created for our Spring Game below. All proceeds will aid flooding victims. ὅ5:,"[{'text': 'Nebraskan', 'type': 'State', 'start_offset': 9, 'end_offset': 18}]"
ID_1110581427081404416,Support the Nebraska Disaster Relief Efforts and your local Police Ὡ3 & Fire Ὡ2 Departments with these t-shirts! 100% of the profit will be donated to the 2019 Nebraska Disaster Relief Fund. Ὡ3 Police T-Shirt Etsy,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 12, 'end_offset': 20}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 160, 'end_offset': 168}]"
ID_1111770434058502144,Wisconsin farmers sending hay to the Nebraska farmers effected by the floods. Amazing example of communities supporting communities in a time of need. How many animals saved from prolonged starvation? A heartbreaking situation for the devastated Nebraska farmers!,"[{'text': 'Wisconsin', 'type': 'State', 'start_offset': 0, 'end_offset': 9}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 37, 'end_offset': 45}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 246, 'end_offset': 254}]"
ID_1110349754305822726,Historic floods hit Nebraska after bomb cyclone storm -,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 20, 'end_offset': 28}]"
ID_1112073306293895169,The donations from the Knights of Columbus — that has all been tremendous as part of a national outpouring to help Nebraska - @GovRicketts #NebraskaStrong,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 115, 'end_offset': 123}]"
ID_1110329733005365248,"Bags of food, hay bales and other animal supplies are being gathered by @InmanFFA to aid flooding victims in Nebraska. @InmanSchools #ffa #NebraskaFloods","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 109, 'end_offset': 117}]"
ID_1110384521831215104,"When devastating rains across much of Nebraska and Iowa last weekend left residents of Fremont, NE cut off from surrounding areas, NBAA member @FBOSilverHawk stepped up to help.  #BIzAvWorks","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 38, 'end_offset': 46}, {'text': 'Fremont', 'type': 'City/town', 'start_offset': 87, 'end_offset': 94}, {'text': 'NE', 'type': 'State', 'start_offset': 96, 'end_offset': 98}]"
ID_1111993184098361346,"RT CivilAirPatrol: RT sharonchenWOWT: From my flight with #Nebraska CivilAirPatrol over #PacificJunction damage as far as the eye can see, but in this picture you also see the reason why. The levee just didnt hold, I spotted the two breaks right a","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 59, 'end_offset': 67}]"
ID_1111402905725071360,"Farmers Helping Farmers: A massive convoy hauling donated food, clothing, hay, animal feed and hygiene products has landed in Nebraska to assist flood victims.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 126, 'end_offset': 134}]"
ID_1111927646068170752,"Waterways Are Exploding in Size -- USA Floods All time multi century floods across Nebraska and periphery states needs to be seen to be believed. Water ways turning into inland deltas, dams obliterated, bridges toppled.","[{'text': 'USA', 'type': 'Country', 'start_offset': 35, 'end_offset': 38}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 83, 'end_offset': 91}]"
ID_1110307829544554496,"Check out this time lapse of emergency declarations by cities and counties from across Nebraska in response to the #NebraksaFlood2019 and the blizzard in western Nebraska. Kudos to Casey, senior IT applications developer from @NEStatePatrol for creating the gif! #NebraskaStrong","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 87, 'end_offset': 95}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 162, 'end_offset': 170}]"
ID_1111680669820817408,Delta residents have been busy collecting supplies to send to farmers and ranchers in Nebraska.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 86, 'end_offset': 94}]"
ID_1110558525275594752,"Coming up later this hour on the @glennbeck program, @SenSasse joins the show to discuss Nebraska Flood Relief. LISTEN LIVE:","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 89, 'end_offset': 97}]"
ID_1110548861603467264,@Twitter Gothenburg FFA is partnering with the Sutherland FFA Chapter to raise funds to help FFA members that have been affected by the recent floods. We are selling Nebraska Strong t-shirts and sweatshirts. To purchase a shirt please talk to one of the FFA officers.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 166, 'end_offset': 174}]"
ID_1110975994758868992,I’d bet $100 that most Americans don’t even know about the flooding in Nebraska and the midwest right now. Genuinely horrifying- the damage AND the lack of coverage. Not saying Green New Deal is the answer cuz it wasn’t but sticking our heads in the sand ain’t much better,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 71, 'end_offset': 79}]"
ID_1110760931225714688,"Donate to support this teacher from my daughter’s school affected by catastrophic flooding in Nebraska. I’ve never seen our community come together for so much good and generosity, and now is the time it’s most needed. #NebraskaStrong","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 94, 'end_offset': 102}]"
ID_1113284549440618496,RT @evernewecon: North Dakota convoy heads for Nebraska with flood relief supplies  the great bale bailout. really,"[{'text': 'North Dakota', 'type': 'State', 'start_offset': 17, 'end_offset': 29}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 47, 'end_offset': 55}]"
ID_1110373194899185666,"Years from now, high school friends Alex Stepanek and Melissa Dush might be shooting the breeze about youthful adventures. If so, one thing will come up for sure. Remember the time we raised $232,000 to help Nebraska victims of the epic 2019 flood?”","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 208, 'end_offset': 216}]"
ID_1111327452930940929,Thus BARN In Depth w/Brian Allmer CFB Foundation Activates Disaster Relief Fund to Support Nebraska Flood Relief Efforts btyb CO Beef Councils FREE BQA Training in Sterling -,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 91, 'end_offset': 99}]"
ID_1111661123923783686,"HHS Speech and Debate are going to Nationals in Texas AND Nebraska and would love your support. All proceeds go to the Speech and Debate Booster Club. If you can’t donate, please share. Thanks!","[{'text': 'Texas', 'type': 'State', 'start_offset': 48, 'end_offset': 53}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 58, 'end_offset': 66}]"
ID_1110365308659949568,- Local Farmers Send Convoy To Nebraska Flood Victims,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 31, 'end_offset': 39}]"
ID_1110701792051056640,"Sen. Deb Fischer tweets about evacuations, flooding. Is she really concerned about #Nebraska residents after she voted to take healthcare away from millions? ","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 84, 'end_offset': 92}]"
ID_1110986599565873152,@AOC I live in Nebraska the floods here have nothing to do with #FakeClimateChange Would you like to come help or donate money for aid? #NebraskaStrong,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 15, 'end_offset': 23}]"
ID_1111697735911120897,Ohio’s Rural America Relief on the way to Nebraska #NebraskaStrong #farmershelpingfarmers @OhioFarmBureau,"[{'text': 'Ohio', 'type': 'State', 'start_offset': 0, 'end_offset': 4}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 42, 'end_offset': 50}]"
