tweet_id,text,location_mentions
ID_1061733054060752896,Death toll hits 25 from California fires as search goes on,"[{'text': 'California', 'type': 'State', 'start_offset': 24, 'end_offset': 34}]"
ID_1066903511273627649,RT @guitar_cosmos: Wayne Charvel’s Home and Workshop Destroyed in California Wildfire,"[{'text': 'California', 'type': 'State', 'start_offset': 66, 'end_offset': 76}]"
ID_1063452389699723265,"As the toll of death and destruction climbs, #CampFire refugees in tent cities and shelters (where norovirus is spreading with alarming speed) are enduring hardship and sorrow in a surreal state of limbo.",[]
ID_1062904015598641152,"California’s Camp Fire leaves 56 dead, sheriff says","[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1064126177135247360,"1. Tonight at the #m1ball2018 to raise money to help free slaves, protect religious minorities in danger all around the world, feed those Who lost everything in the California wildfires, educate the children of fallen police officers, clean up and rebuild after the hurricanes","[{'text': 'California', 'type': 'State', 'start_offset': 165, 'end_offset': 175}]"
ID_1061343067435745280,Stay alert California! Critical fire weather continues today. Store supplies now so you can grab them quickly if you need to evacuate and always listen to authorities if they order an evacuation.  #WildfireSafety,"[{'text': 'California', 'type': 'State', 'start_offset': 11, 'end_offset': 21}]"
ID_1061704527655591936,Wtf hes actually blaming us for the fires. RIDICULOUS SEND HELP SEND HELP SEND HELP.,[]
ID_1065141815869759488,This guy is awesome! Buy a shirt til Monday. 100% donations to the CA fires.ὤFὠ7❤️Ὁ5,"[{'text': 'CA', 'type': 'State', 'start_offset': 67, 'end_offset': 69}]"
ID_1063299666215755777,"63 people deadecosystems comprised of dried underbrush, slash, and snags are not more important than 63 human lives.",[]
ID_1064236397433888768,World War II veteran adopted by California couple after wildfires displace him  #FoxNews There is still good in this world after all.,"[{'text': 'California', 'type': 'State', 'start_offset': 32, 'end_offset': 42}]"
ID_1063625364264677376,"missing in California wildfires exceeds 600The chaos we were dealing with was extraordinary, says Butte County","[{'text': 'California', 'type': 'State', 'start_offset': 11, 'end_offset': 21}, {'text': 'Butte', 'type': 'County', 'start_offset': 98, 'end_offset': 103}]"
ID_1065304261041446912,California wildfire victims get new #tax relief from IRS; additional locations in Virginia added to Hurricane Florence eligibility list,"[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}, {'text': 'Virginia', 'type': 'State', 'start_offset': 82, 'end_offset': 90}]"
ID_1064305932094574592,Death Toll in California Fires = 63 Death Toll by Central American Immigrants at the Border = 0,"[{'text': 'California', 'type': 'State', 'start_offset': 14, 'end_offset': 24}]"
ID_1062610688605122560,California wildfires: Celebrities can rebuild their homes but some have lost everything,"[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1064269557525872640,God bless the firefighters and rescue personnel for everything they have done especially for the voiceless ones.,[]
ID_1062081510390394885,Wildfires Sweeping California Claim the Homes of Celebrities and Regular Folks Alike,"[{'text': 'California', 'type': 'State', 'start_offset': 19, 'end_offset': 29}]"
ID_1063269512319909888,RT @thedailybeast: Northern California fire death toll rises to 63; Number of missing jumps to 600,"[{'text': 'California', 'type': 'State', 'start_offset': 28, 'end_offset': 38}]"
ID_1062927082722942976,Death toll climbs for California wildfires to 58 as residents question response and one says Paradise mayor should resign,"[{'text': 'California', 'type': 'State', 'start_offset': 22, 'end_offset': 32}]"
ID_1063962360715472896,"@walmart kicking out #campfire evacuees, just in time for Black Friday ὢ2",[]
ID_1065373246638444545,PetSmart Charities® Commits to Granting Up to $1 Million to Support Emergency Relief Efforts for People and Pets Affected By California Wildfires | Business Wire,"[{'text': 'California', 'type': 'State', 'start_offset': 125, 'end_offset': 135}]"
ID_1062333370066239488,More than a dozen coroner search & recovery teams looked for remains from a Northern California wildfire that killed at least 42,"[{'text': 'California', 'type': 'State', 'start_offset': 85, 'end_offset': 95}]"
ID_1065805792060805122,"ᾘ3Thanksgiving4ᾘ3 Desmond Tutu awards peace prize to Parkland shooting survivors. How Facebook’s P.R. Firm Brought Political Trickery to Tech Green Bay Packers quarterback Aaron Rodgers has announced that hell donate $1,000,000 to help the victims of the California wildfires.","[{'text': 'Parkland', 'type': 'State', 'start_offset': 53, 'end_offset': 61}, {'text': 'California', 'type': 'State', 'start_offset': 255, 'end_offset': 265}]"
ID_1064597799411556355,They still need help in California!!,"[{'text': 'California', 'type': 'State', 'start_offset': 24, 'end_offset': 34}]"
ID_1063691165776715776,Trump to visit California fire scene as death toll rises #NewsGrit,"[{'text': 'California', 'type': 'State', 'start_offset': 15, 'end_offset': 25}]"
ID_1063139231436955649,#California #wildfires death toll rises to 59 with dozens still unaccounted for  | #Climageddon,"[{'text': 'California', 'type': 'State', 'start_offset': 1, 'end_offset': 11}]"
ID_1067563144292302849,News: 76 people dead in California fires Me: News: look at these three bunnies that have nowhere to live now because of the fires Me: ὢ2,"[{'text': 'California', 'type': 'State', 'start_offset': 24, 'end_offset': 34}]"
ID_1065542675804213248,I hate doing this but we really need the help. Please if you can donate if not please just take 2 seconds of your time and RT. I lost my entire home to the California wild fires and we have to rebuild it.,"[{'text': 'California', 'type': 'State', 'start_offset': 156, 'end_offset': 166}]"
ID_1064790116789616640,"More than 15,000 buildings burned in Northern California. Heres what that looks like from above","[{'text': 'California', 'type': 'State', 'start_offset': 46, 'end_offset': 56}]"
ID_1065379997731495937,"California is on the other side of the country, but many want to help those who have lost everything due to wildfires. Here are some ways you can help and get involved.","[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1066766075293949952,"Officials: Catastrophic Camp Fire in Northern California fire is fully contained, death toll at 85. (Via azfamily 3TV CBS 5)","[{'text': 'California', 'type': 'State', 'start_offset': 46, 'end_offset': 56}]"
ID_1063535672793944065,66 people have died and more than 600 are still missing due to the #CaliforniaWildfires #CAfire #CampFire #CaliforniaFires #California #CaliforniaFire #CAFires #Wildfires ὢ2ὖF️,"[{'text': 'California', 'type': 'State', 'start_offset': 124, 'end_offset': 134}]"
ID_1065452499295817729,RT @JeanHollandBai6: How to Help Camp Fire Victims | The California Report | KQED News,"[{'text': 'California', 'type': 'State', 'start_offset': 57, 'end_offset': 67}]"
ID_1062698967539089408,"Death Toll Mounts To 48 In Northern California Fire, Deadliest In State History","[{'text': 'California', 'type': 'State', 'start_offset': 36, 'end_offset': 46}]"
ID_1065627273452285953,"So, will Governor Brown take personal responsibility for those who just died in the California fires?","[{'text': 'California', 'type': 'State', 'start_offset': 84, 'end_offset': 94}]"
ID_1066018808438145026,What Makes a California Wildfire the Worst? Deaths and Size by THE ASSOCIATED PRESS via NYT,"[{'text': 'California', 'type': 'State', 'start_offset': 13, 'end_offset': 23}]"
ID_1066888639001415682,Last I heard: There were over 600 missing from the California wildfires. Did they find them @CNN ?,"[{'text': 'California', 'type': 'State', 'start_offset': 51, 'end_offset': 61}]"
ID_1064642014665482240,RT @ABC: HAPPENING NOW: @ABC News has the latest on the California wildfires,"[{'text': 'California', 'type': 'State', 'start_offset': 56, 'end_offset': 66}]"
ID_1066025692691877888,Stunning: 13 Dogs Were Rescued from California Wildfires  via @LifeZette,"[{'text': 'California', 'type': 'State', 'start_offset': 36, 'end_offset': 46}]"
ID_1061241993949560832,"California Fire Foundation @CAFireFound, affiliated w/the statewide firefighters, is an org Ive supported for a while that provides immediate assistance to those who lose their homes but also to the families of fallen firefighters #WoolseyFire #HillFire","[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1065386847025557505,California Wildfires: The Mask We Recommend (But You Should Stay Indoors Instead)  /by @wirecutter,"[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1064691850202628096,The Chico Municipal Airport has acted as an emergency animal shelter since the beginning of the Camp Fire.,"[{'text': 'The Chico Municipal Airport', 'type': 'Human-made Point-of-Interest', 'start_offset': 0, 'end_offset': 27}]"
ID_1065023456088154117,"Veterans who need serious help -- homeless Americans, people who were born here and have made a life here and suffer hardship (like the wildfires in California)--these folks come BEFORE any illegal alien. Thats it. Americans first. ESPECIALLY VETERANS","[{'text': 'California)--these', 'type': 'State', 'start_offset': 149, 'end_offset': 167}]"
ID_1061276835147735040,RT @MSNBC: President Trump threatens to withhold federal payments as California wildfires kill at least 9,"[{'text': 'California', 'type': 'State', 'start_offset': 69, 'end_offset': 79}]"
ID_1066445370127994881,RT @9NewsMelb: Searchers are still completing the meticulous task of combing through now-muddy ash. #9News,[]
ID_1061519665405423616,"9 people are dead. Nearly the entire town of Paradise (pop. 30,000) is gone. There are animals set free on the beaches of Malibu to run for their lives. Its happening RIGHT NOW. And this dumb mf right here says","[{'text': 'Malibu', 'type': 'City/town', 'start_offset': 122, 'end_offset': 128}]"
ID_1064943249054326784,"Which other Oregon breweries are joining @EclipticBrewing, @BuoyBeer, @RogueAles and @WildRideBrewing in brewing Resilience IPA for the @SierraNevada Camp Fire Relief Fund? Details:  #ButteCountyStrong #CampFire","[{'text': 'Oregon', 'type': 'State', 'start_offset': 12, 'end_offset': 18}]"
ID_1065669711495540736,"RT @BleacherReport: Aaron Rodgers is helping with California wildfire recovery, donates $1M to charity","[{'text': 'California', 'type': 'State', 'start_offset': 50, 'end_offset': 60}]"
ID_1061358524897394688,"•The fires are NOT forest fires, they are *brush* fires. •The forests are *federal* forests and managed by the Trump Administration. •The fires aren’t even 5% contained. Meanwhile, as the death count rises, you avoid a few rain drops while disrespecting our troops/allies.","[{'text': 'Meanwhile', 'type': 'City/town', 'start_offset': 170, 'end_offset': 179}]"
ID_1061273374339616768,"Several California communities are devastated, and the death toll is rising, as fires continue to spread.  #CampFire #WoolseyFire","[{'text': 'California', 'type': 'State', 'start_offset': 8, 'end_offset': 18}]"
ID_1061615098119286784,Death toll rises to 23 in Californias most destructive wildfire on record,"[{'text': 'Californias', 'type': 'State', 'start_offset': 26, 'end_offset': 37}]"
ID_1065662254559969280,Read. Then have a good cry. Then find a way to help those in need.,[]
ID_1061718708761047041,"If anyone can please help my brother & his family they lost everything in the Camp Fire in Paradise,Ca","[{'text': 'Paradise', 'type': 'City/town', 'start_offset': 91, 'end_offset': 99}, {'text': 'Ca', 'type': 'State', 'start_offset': 100, 'end_offset': 102}]"
ID_1064529294590963713,"RT @dailykos: California wildfires update: At least 80 dead, 993 missing","[{'text': 'California', 'type': 'State', 'start_offset': 14, 'end_offset': 24}]"
ID_1065268740525355009,Dont just like thislisten to the msg and follow the instructions on the retweet to help out California fire victims! #retweet4good,"[{'text': 'California', 'type': 'State', 'start_offset': 92, 'end_offset': 102}]"
ID_1061386485650411522,A streamer acquaintance of mine is live right now taking donations towards direct relief for the California Wildfires. Consider donating a few dollars its going directly to relief efforts. #CaliforniaFires #ESOfam,"[{'text': 'California', 'type': 'State', 'start_offset': 97, 'end_offset': 107}]"
ID_1065295488524513281,"California WIC Assoc @calwic is collecting cash donations to buy gift cards for basics, meals & groceries for CA WIC staff who have lost homes and been affected by wildfires. #WIC #WICStrong #MomStrong","[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1062733535579172865,California’s Record-Breaking Wildfires Kill At Least 44 Across State  via @democracynow,"[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1062353372362276865,14 fires ablaze throughout California; dozens dead,"[{'text': 'California', 'type': 'State', 'start_offset': 27, 'end_offset': 37}]"
ID_1062796567483179011,὞3 John Cleese slammed for sharing bad taste joke about California wildfires as death toll hits 50 #Today #News #Sports #Entertainment #Politics,"[{'text': 'California', 'type': 'State', 'start_offset': 56, 'end_offset': 66}]"
ID_1067765517308567552,"Hundreds of breweries around the country, including a number of western and central New York favorites, are brewing the same IPA recipe in support of relief efforts after California’s devastating wildfires.","[{'text': 'New York', 'type': 'City/town', 'start_offset': 84, 'end_offset': 92}, {'text': 'California', 'type': 'State', 'start_offset': 171, 'end_offset': 181}]"
ID_1061530744370032640,"CAMP FIRE: 15,000 structures threatened, 20,000 acres destroyed in Butte Co. wildfire",[]
ID_1061180208462643200,"If Tesla can help people in California wildfire, please let us know. Model S & X have hospital grade HEPA filters. Maybe helpful for transporting people.","[{'text': 'California', 'type': 'State', 'start_offset': 28, 'end_offset': 38}]"
ID_1061385859038101504,"The desperation of evacuations and utter destruction from #wildfires in California is horrifying. Please, put aside your politics and be a human being with compassion. Donate what you can. The people and animals fleeing the flames and losing everything need your help.","[{'text': 'California', 'type': 'State', 'start_offset': 72, 'end_offset': 82}]"
ID_1064791846935760896,RT CallForCode Thank you to our Charitable Partner’s RedCross constant efforts to help those affected by Natural Disasters. Here is a photo of them preparing needs for those who lost their homes in the California Wildfires currently going on. To lea,"[{'text': 'California', 'type': 'State', 'start_offset': 202, 'end_offset': 212}]"
ID_1065662895831351297,Happy Thanksgiving to yall! Dont forget those less fortunate. Plenty of places to volunteer & donate meals. World Kitchen is in California feeding those affected by the fires,"[{'text': 'California', 'type': 'State', 'start_offset': 128, 'end_offset': 138}]"
ID_1062840017297408000,RT @LauraLoomer: BREAKING: At least 48 people have been killed in the California wildfire,"[{'text': 'California', 'type': 'State', 'start_offset': 70, 'end_offset': 80}]"
ID_1064508961007783937,"California wildfires: Death toll at least 80, nearly 1,000 unaccounted for  via @TODAYshow","[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1062882302005411840,BREAKING: Death Toll Grows as Deadliest Fire in California History Keeps Getting Worse,"[{'text': 'California', 'type': 'State', 'start_offset': 48, 'end_offset': 58}]"
ID_1064692382023606272,California to receive ‘dramatic relief from wildfire smoke as Camp Fire survivors seek safer shelter,"[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1065670116698923008,And of course the carcases that will float down to Walmart with the rain water,[]
ID_1064694517406883844,Check out @race5333’s Tweet: . This is my brothers evacuation from the #CampFire,[]
ID_1063670663356055553,"Fire death toll jumps to 71, over 1,000 unaccounted forSearch crews recovered eight more sets of human remains on",[]
ID_1062385481529225218,Wind advisories and high wind warnings in effect for southern California. Winds gusts will reach up to 55 mph. Isolated gusts around ridge tops could reach up to 80 mph. Take precaution when dealing with fires or sparks outside.,"[{'text': 'California', 'type': 'State', 'start_offset': 62, 'end_offset': 72}]"
ID_1062382512259952640,"California #WILDFIRE Location Maps Update: Malibu, Paradise Homes Destroyed by Blaze, Dozens of Casualties Reported  #GPWX","[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}, {'text': 'Malibu', 'type': 'City/town', 'start_offset': 43, 'end_offset': 49}]"
ID_1062174239795617792,#BREAKING Death toll climbs to 42 in Northern California fire. Deadliest in state history. -abc7 #Maddow #lastword #msnbc #cnn,"[{'text': 'California', 'type': 'State', 'start_offset': 46, 'end_offset': 56}]"
ID_1061818588829442048,"The death toll in the Northern California Camp Fire has risen to 29 after six more fatalities were reported, making it the deadliest wildfire in the states history.","[{'text': 'Northern California', 'type': 'State', 'start_offset': 22, 'end_offset': 41}]"
ID_1065413227029377024,Its going to be mud city: California wildfire evacuees prepare their tents for steady rains,"[{'text': 'California', 'type': 'State', 'start_offset': 26, 'end_offset': 36}]"
ID_1061139610590371840,"Teachers, aides and bus drivers help rescue students in Northern California from a fast-moving wildfire that is the states most destructive blaze since record-keeping began.","[{'text': 'California', 'type': 'State', 'start_offset': 65, 'end_offset': 75}]"
ID_1064704854843711489,"Every time a ref throws a flag tonight (even if it wasn’t intentional) @nflcommish should donate $1,000 to help with the California fires #MNF #KCvsLAR","[{'text': 'California', 'type': 'State', 'start_offset': 121, 'end_offset': 131}]"
ID_1063006240643735553,"toll rises in California’s worst ever wildfire outbreakThe Camp fire in northern California has killed 56 people,","[{'text': 'California', 'type': 'State', 'start_offset': 14, 'end_offset': 24}, {'text': 'California', 'type': 'State', 'start_offset': 81, 'end_offset': 91}]"
ID_1066020925018161152,RT @jancollins58: #retweet4good State Farm will donate to the Camp Fire Paradise found. Aaron Rodgers donate $1M!,[]
ID_1065993801964101636,Help is Available to California Wildfire Victims,"[{'text': 'California', 'type': 'State', 'start_offset': 21, 'end_offset': 31}]"
ID_1061317137401294852,"If you have the means to donate to the Camp Fire, take the few minutes to The entire towns of Paradise and Magalia have been destroyed The death toll is currently 9, but that will rise. There’s only one way out of town & there was gridlock. People burnt in their cars.","[{'text': 'Magalia', 'type': 'Neighborhood', 'start_offset': 107, 'end_offset': 114}]"
ID_1064184354358927361,We’re raising money to help those affected by the wildfires in California. All proceeds go to the Red Cross Disaster Relief Fund - California Wildfires. Shop Now:  Thank you for your support!,"[{'text': 'California', 'type': 'State', 'start_offset': 63, 'end_offset': 73}, {'text': 'California', 'type': 'State', 'start_offset': 131, 'end_offset': 141}]"
ID_1064272535125204992,RT @NayiTVUS: Watch California is still fighting fire as death toll exceeds 70 at Nayi TV USA - Visit:,"[{'text': 'California', 'type': 'State', 'start_offset': 20, 'end_offset': 30}, {'text': 'USA', 'type': 'Country', 'start_offset': 90, 'end_offset': 93}]"
ID_1063327298676551680,"Feeling guilty about complaining about the poor air quality in the Bay Area, compared to what others have lost: At least 63 people dead and 631 still missing. More","[{'text': 'Bay Area', 'type': 'Human-made Point-of-Interest', 'start_offset': 67, 'end_offset': 75}]"
ID_1065682138148888576,my friends boyfriend and his family lost everything in the fire in northern california if you can please donate to his gofundme or retweet to help them out Ὁ6,"[{'text': 'california', 'type': 'State', 'start_offset': 76, 'end_offset': 86}]"
ID_1062613612945117185,Death toll ticks up in Californias devastating Camp Fire -,"[{'text': 'Californias', 'type': 'State', 'start_offset': 23, 'end_offset': 34}]"
ID_1065288741974007809,"I donated to Help For The Wagoner Family -  via @gofundme Cousins of a friend, they also lost everything in the Camp Fire. Please help if you can. Even just $5 times a lot of people helps so much.",[]
ID_1064302956344819712,"Definitely not too late. There is a need now and for some time to come. But the sooner everyone donates, the better planning will be in place and the sooner victims will get assistance. Please donate today! #CampFire",[]
ID_1064748951117557760,"I just donated to @HumaneSociety . If you feel like you are able, please consider donating as well. They help animals in need and it’s extremely needed right now with the California wildfires","[{'text': 'California', 'type': 'State', 'start_offset': 171, 'end_offset': 181}]"
ID_1063979387857641472,὞3 California wildfire death toll rises to 71 as Trump flies in to see devastation #Today #News #Sports #Entertainment #Politics,"[{'text': 'California', 'type': 'State', 'start_offset': 3, 'end_offset': 13}]"
ID_1061738467774803968,RT @Nova969News: .@Gerard has become the latest big to lose his home to the California wildfires. The death toll is 25.,"[{'text': 'California', 'type': 'State', 'start_offset': 76, 'end_offset': 86}]"
ID_1061243109793775616,"132-year-old Honey Run Covered Bridge, the last of its kind, destroyed by wildfire",[]
ID_1065683614011133953,RT @EldritchSky: Also 50% of proceeds from print sales will go to the California Wildfire Relief Fund  /,"[{'text': 'California', 'type': 'State', 'start_offset': 70, 'end_offset': 80}]"
ID_1061829620994109440,"RT @BuzzFeedNews: The death toll from the Camp fire in Northern California has risen to 29, tying the state record for deadliest fire","[{'text': 'California', 'type': 'State', 'start_offset': 64, 'end_offset': 74}]"
ID_1061829182420791297,The death toll from the wildfires ravaging California rose to 31 on Sunday with the discovery of six more bodies—but the state was bracing for even worse news,"[{'text': 'California', 'type': 'State', 'start_offset': 43, 'end_offset': 53}]"
ID_1062854135224119299,RT @thehill: Lady Gaga delivers pizza to families displaced by California fires,"[{'text': 'California', 'type': 'State', 'start_offset': 63, 'end_offset': 73}]"
ID_1061992987788537861,California latest: Hundreds MISSING as death toll rises from DEADLIEST wildfire on record  #California #Londonislovinit #Southend #barnsleyisbrill #Sheffieldissuper #Rotherhamiswonderful #RT #ATsocialmedia #Wonderfulwakey #mancismarvellous #DerbyshireIs,"[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}, {'text': 'California', 'type': 'State', 'start_offset': 92, 'end_offset': 102}]"
ID_1065688978567815168,"In the first hours of the Camp Fire, the deadliest wildfire in modern California history, only a fraction of people living near the fire received alerts or evacuation orders from local authorities.","[{'text': 'California', 'type': 'State', 'start_offset': 70, 'end_offset': 80}]"
ID_1062126388935712768,RT @Shareblue: Trump insults 31 dead Californians with disgraceful response to fires,[]
ID_1065309388427026433,"Kanye, along with adidas and yeezy made a $500,000 worth of donations to California fire relief. @AaronRodgers12 made a $1 million donation (on his own). Thank u, next.","[{'text': 'California', 'type': 'State', 'start_offset': 73, 'end_offset': 83}]"
ID_1065315638061629440,#USDepartmentOfLabor announced this week how it will assist the victims of #CaliforniaWildfires in employment-related ways. #employer #CampFire #HillFire #WoosleyFire #wildfires #wildfirerelief #calchamber,[]
ID_1062930158976466946,"I see my grandfather in him. This could be his forever home! California woman, 43, takes in 93-year-old WWII veteran fleeing wildfire that has killed 51(Bless Her Heart!) -","[{'text': 'California', 'type': 'State', 'start_offset': 61, 'end_offset': 71}]"
ID_1061452909437743104,Death toll from California fires now at 25 (14 bodies found today) as fear and devastation continue to increase,"[{'text': 'California', 'type': 'State', 'start_offset': 16, 'end_offset': 26}]"
ID_1066679436127420416,"Lets help people affected by the California wildfires. Tap to donate to the American Red Crosss relief campaign today. | Board of random fondness | Pinterest | California, People and California wildfires","[{'text': 'California', 'type': 'State', 'start_offset': 33, 'end_offset': 43}, {'text': 'California', 'type': 'State', 'start_offset': 160, 'end_offset': 170}, {'text': 'California', 'type': 'State', 'start_offset': 183, 'end_offset': 193}]"
ID_1063541363164237824,"The #CampFire in northern California is now the state’s deadliest and most destructive wildfire on record, causing at least 63 deaths and destroying more than 12,000 structures.","[{'text': 'California', 'type': 'State', 'start_offset': 26, 'end_offset': 36}]"
ID_1062616122711658496,His is one of the many houses destroyed by the wildfires in California ὡE,"[{'text': 'California', 'type': 'State', 'start_offset': 60, 'end_offset': 70}]"
ID_1065225073840308224,RT @SueGlashauser: Trump official trashes victims of California fire as death toll rises to 79,"[{'text': 'California', 'type': 'State', 'start_offset': 53, 'end_offset': 63}]"
ID_1064010906881781761,This is bullὊ9‼️ Walmart giving deadline for evacuees to leave ὢ1,[]
ID_1064591673500422144,"THE LEAD: Death toll rises in California fires, Mexican city residents protest migrant caravan, Gov. Jay Inslee’s out-of-state trips strain budget and WSU football moves up to No. 7 in latest AP poll, barely behind Oklahoma","[{'text': 'California', 'type': 'State', 'start_offset': 30, 'end_offset': 40}, {'text': 'Mexican', 'type': 'City/town', 'start_offset': 48, 'end_offset': 55}, {'text': 'Oklahoma', 'type': 'State', 'start_offset': 215, 'end_offset': 223}]"
ID_1061258892972380160,Please consider going to  and making a cash donation (specify in the comments that it’s for the Paradise fire). We have resource centers in the area and will be working with the Red Cross and FEMA to get supplies and other resources to those affected.,[]
ID_1061250373870972928,"Paradise, a town of 27,000 in the Sierra Nevada foothills, was destroyed by a wildfire in California that has killed nine people.","[{'text': 'Sierra Nevada', 'type': 'Natural Point-of-Interest', 'start_offset': 34, 'end_offset': 47}, {'text': 'California', 'type': 'State', 'start_offset': 90, 'end_offset': 100}]"
ID_1064068944770809856,"The enormity of this tragedy isn’t comprehensible. Death toll in Northern California wildfire grows to 76 w/ 1,276 still missing.","[{'text': 'California', 'type': 'State', 'start_offset': 74, 'end_offset': 84}]"
ID_1062172900504018944,"BREAKING: Officials say another 13 people have been found dead in #CampFire wildfire in Butte County, California. The death toll is now at 42.","[{'text': 'Butte County', 'type': 'County', 'start_offset': 88, 'end_offset': 100}, {'text': 'California', 'type': 'State', 'start_offset': 102, 'end_offset': 112}]"
ID_1062122398038712322,"RT @SGVTribune: Damage from Hill fire closes Leo Carrillo State Park, one of California’s most popular campgrounds","[{'text': 'California', 'type': 'State', 'start_offset': 77, 'end_offset': 87}]"
ID_1065926330208976902,@Vicky4Trump @jennylucaso @Don_Vito_08 @RealMAGASteve What about the California fires victims? Theyre Americans and they need our help NOW.,"[{'text': 'California', 'type': 'State', 'start_offset': 69, 'end_offset': 79}]"
ID_1061497081335033862,"Help my strength coach and his community as their city has been completely demolished by the Camp Fire. Donate, share or retweet.",[]
ID_1061222612909547520,A whole town was wiped out in 24 hours: 9 people killed in California wildfire,"[{'text': 'California', 'type': 'State', 'start_offset': 59, 'end_offset': 69}]"
ID_1062758411891294208,"Another scar of #climatechange add to our planet. At least 42 people are dead and 228 people still missing in the #CampFire, which left the town of Paradise and surrounding areas in ashes. #wildfires #GU4PH #CaliforniaWildfires #forestfire #ClimateAction","[{'text': 'Paradise', 'type': 'City/town', 'start_offset': 148, 'end_offset': 156}]"
ID_1064642115643142144,New developments in the California wildfires as weather patterns change:,"[{'text': 'California', 'type': 'State', 'start_offset': 24, 'end_offset': 34}]"
ID_1065380829327699968,RT @moviemaven2: Please help the victims of the Camp fire by retweeting the video below using the #retweet4good,[]
ID_1062851135159992320,"• Guy Fieri fed emergency workers battling the Camp Fire • Lady Gaga visited displaced people at a Red Cross shelter • Miley Cyrus and Liam Hemsworth donated $500,000 for emergency relief And thats just a few.",[]
ID_1062059419842871296,"Another one. This is going to be tough week. The conditions are ripe for multiple events like this throughout California, from San Diego to NoCal.","[{'text': 'California', 'type': 'State', 'start_offset': 110, 'end_offset': 120}, {'text': 'San Diego', 'type': 'City/town', 'start_offset': 127, 'end_offset': 136}]"
ID_1064975540770213888,"@pewdiepie - I want to help with the California Wildfires. Please retweet my pinned tweet, Im wanting to donate anything it might make to the California Relief fund. You have the power to make this happen, and I ask that you change my life, and the victims life in just 3 clicks.","[{'text': 'California', 'type': 'State', 'start_offset': 37, 'end_offset': 47}, {'text': 'California', 'type': 'State', 'start_offset': 142, 'end_offset': 152}]"
ID_1066048838639722496,Just got back. Rumors dissing RC are untrue. Transport provided to the many open shelters. FEMA has boots on the ground and cutting Red tape for $ and housing. I saw many happily leaving shelters with cars money housing.,[]
ID_1064542114061656065,Our hearts are w/the entire community of Paradise & surrounding areas affected by the Camp Fire. Please consider a tax-deductible donation to the Camp Fire Relief Fund to assist the many community organizations serving evacuees & first responders. @NVCF,[]
ID_1062627921196535808,"The death toll from Californias deadliest wildfire has climbed to 48, after investigators found six more bodies in and around the devastated town of Paradise in the states north.","[{'text': 'Californias', 'type': 'State', 'start_offset': 20, 'end_offset': 31}]"
ID_1063443834821062659,"Death toll rises in Californias Camp Fire as number of unaccounted for leaps — live updates 2 Masks Per Customer Welcome to Beijing, in America! #CampFire #California #CaliforniaWildfires #CaliforniaFires #CalFires #SanFrancisco  -SEVERAL VIDEOS -","[{'text': 'Beijing', 'type': 'City/town', 'start_offset': 124, 'end_offset': 131}, {'text': 'America', 'type': 'Continent', 'start_offset': 136, 'end_offset': 143}, {'text': 'California', 'type': 'State', 'start_offset': 156, 'end_offset': 166}, {'text': 'SanFrancisco', 'type': 'City/town', 'start_offset': 216, 'end_offset': 228}]"
ID_1062918020354342913,59 people are dead in California wild fires and not a good word from the moron n Chief. The state is turning very blue and he just cant get past that since he is all about Trump!!!,"[{'text': 'California', 'type': 'State', 'start_offset': 22, 'end_offset': 32}]"
ID_1065645769854672896,My latest for @HuffPost explores the amazing mutual aid efforts around mask distribution undertaken by groups like @MaskOakland & @DSA_SF in the Bay Area.,[]
ID_1061343667145699328,"For those wishing to donate blood for victims of California wildfires, just thought id mention that you dont have to donate specifically to the Red Cross. You can donate to any blood bank. Including UCI Medical Center in Orange, CA. The blood bank doesnt have to be Red Cross.","[{'text': 'California', 'type': 'State', 'start_offset': 49, 'end_offset': 59}, {'text': 'UCI Medical Center', 'type': 'Human-made Point-of-Interest', 'start_offset': 199, 'end_offset': 217}, {'text': 'Orange', 'type': 'City/town', 'start_offset': 221, 'end_offset': 227}, {'text': 'CA', 'type': 'State', 'start_offset': 229, 'end_offset': 231}]"
ID_1061135358472130561,RT @Breaking911: Caitlyn Jenner’s home in the Malibu hills is among those destroyed in Southern California’s raging wildfires - TMZ,"[{'text': 'Malibu', 'type': 'City/town', 'start_offset': 46, 'end_offset': 52}, {'text': 'California', 'type': 'State', 'start_offset': 96, 'end_offset': 106}]"
